CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,FREQUENCY
2,intertemporal_choice,0.09072999959349834,0.625206745931942,EMOTION,231.0
2,theory_mind,0.08911233109662835,0.625206745931942,EMOTION,2210.0
2,expectancy,0.08735007563453093,0.625206745931942,EMOTION,1689.0
2,negative_emotion,0.08589874392085789,0.625206745931942,EMOTION,1746.0
2,episodic_simulation,0.08584553596280556,0.625206745931942,EMOTION,130.0
3,reward,0.2696635131143851,0.6417774056031382,REWARD,2220.0
3,reward_processing,0.21688713990833947,0.6417774056031382,REWARD,1540.0
3,reward_anticipation,0.213293687314489,0.6417774056031382,REWARD,777.0
3,monetary_incentive_delay_task,0.1874007699352056,0.6417774056031382,REWARD,310.0
3,anticipation,0.181768456329538,0.6417774056031382,REWARD,2860.0
3,instrumental_conditioning,0.1463792399248222,0.6417774056031382,REWARD,325.0
4,motor_control,0.07775291024386227,0.5920950010759902,ANTICIPATION,2560.0
4,micturition,0.07501054366540136,0.5920950010759902,ANTICIPATION,37.0
4,anticipation,0.0741383879629317,0.5920950010759902,ANTICIPATION,2860.0
4,nociception,0.07013909350266803,0.5920950010759902,ANTICIPATION,237.0
4,pain,0.06507704088912585,0.5920950010759902,ANTICIPATION,1123.0
4,ataxia,0.06441291162311917,0.5920950010759902,ANTICIPATION,352.0
4,leg,0.06327656436927513,0.5920950010759902,ANTICIPATION,704.0
5,arousal,0.11817786848264104,0.6132073352113354,COGNITIVE,3524.0
5,monitoring,0.10983121671037943,0.6132073352113354,COGNITIVE,2955.0
5,valence,0.1032470780973378,0.6132073352113354,COGNITIVE,2160.0
5,cognitive_control,0.10292504404703058,0.6132073352113354,COGNITIVE,3250.0
5,cognitive_process,0.1024167507941486,0.6132073352113354,COGNITIVE,4925.0
5,context,0.09908190366714736,0.6132073352113354,COGNITIVE,3806.0
5,reaction_time,0.09855739790333674,0.6132073352113354,COGNITIVE,4775.0
5,word,0.09846800009777223,0.6132073352113354,COGNITIVE,3008.0
5,retrieval,0.09774737097026476,0.6132073352113354,COGNITIVE,2679.0
5,decision_making,0.09713668439761418,0.6132073352113354,COGNITIVE,3159.0
5,emotion,0.09680992802107187,0.6132073352113354,COGNITIVE,3290.0
5,semantic_processing,0.09584667905022257,0.6132073352113354,COGNITIVE,2267.0
5,strategy,0.09499377935505374,0.6132073352113354,COGNITIVE,3998.0
5,working_memory,0.09447319438300476,0.6132073352113354,COGNITIVE,3909.0
5,language,0.09205664632410444,0.6132073352113354,COGNITIVE,2667.0
5,cognitive,0.09160415504128502,0.6132073352113354,COGNITIVE,5534.0
5,judgment,0.09140328302989856,0.6132073352113354,COGNITIVE,2967.0
5,manipulation,0.09111857860796332,0.6132073352113354,COGNITIVE,5395.0
5,anticipation,0.08931868357716358,0.6132073352113354,COGNITIVE,2860.0
5,error_detection,0.08928002880554457,0.6132073352113354,COGNITIVE,1266.0
5,language_processing,0.08875358723351698,0.6132073352113354,COGNITIVE,2029.0
5,meaning,0.08784838104803014,0.6132073352113354,COGNITIVE,4333.0
5,empathy,0.08605822480614905,0.6132073352113354,COGNITIVE,1615.0
5,semantics,0.08410977370068272,0.6132073352113354,COGNITIVE,1491.0
6,fluency_induction,0.08853548183396634,0.3342418731090493,COGNITIVE FUNCTION,2.0
6,know_task,0.06436598860555605,0.3342418731090493,COGNITIVE FUNCTION,9.0
6,motor_control,0.05994998434817843,0.3342418731090493,COGNITIVE FUNCTION,2560.0
6,articulatory_rehearsal,0.05938730238404305,0.3342418731090493,COGNITIVE FUNCTION,152.0
6,olfactory_monitoringdiscrimination,0.05856933622202171,0.3342418731090493,COGNITIVE FUNCTION,1.0
6,music_comprehensionproduction,0.05856933622202171,0.3342418731090493,COGNITIVE FUNCTION,1.0
6,music_comprehension_production,0.05856933622202171,0.3342418731090493,COGNITIVE FUNCTION,1.0
6,compensatory_tracking_task,0.05721313535322766,0.3342418731090493,COGNITIVE FUNCTION,5.0
6,coordination,0.05074577221291639,0.3342418731090493,COGNITIVE FUNCTION,2376.0
6,judgment_line_orientation_task,0.04954607866558512,0.3342418731090493,COGNITIVE FUNCTION,4.0
6,vection,0.04890882686111754,0.3342418731090493,COGNITIVE FUNCTION,24.0
6,execution,0.047548311138410786,0.3342418731090493,COGNITIVE FUNCTION,3460.0
6,arm,0.04708090052452784,0.3342418731090493,COGNITIVE FUNCTION,1991.0
6,ataxia,0.046607736197869086,0.3342418731090493,COGNITIVE FUNCTION,352.0
6,motor_learning,0.04657936716167545,0.3342418731090493,COGNITIVE FUNCTION,977.0
6,tapping_task,0.046335469012526685,0.3342418731090493,COGNITIVE FUNCTION,208.0
6,movement,0.045819992873531376,0.3342418731090493,COGNITIVE FUNCTION,2742.0
6,foot,0.044999583284215834,0.3342418731090493,COGNITIVE FUNCTION,1374.0
6,motor_activity,0.04438562370487134,0.3342418731090493,COGNITIVE FUNCTION,839.0
6,cognitive_function,0.04362479527650672,0.3342418731090493,COGNITIVE FUNCTION,4605.0
6,dualtask_paradigm,0.04338424593087925,0.3342418731090493,COGNITIVE FUNCTION,91.0
6,tone_matching,0.04222829355461228,0.3342418731090493,COGNITIVE FUNCTION,8.0
6,numerosity_estimation_task,0.042228293554612224,0.3342418731090493,COGNITIVE FUNCTION,6.0
6,phonological_code,0.041457471111189706,0.3342418731090493,COGNITIVE FUNCTION,170.0
6,rehearsal,0.04115520304534828,0.3342418731090493,COGNITIVE FUNCTION,1142.0
7,execution,0.15579031469859694,0.6199684964069145,MANIPULATION,3460.0
7,manipulation,0.1252749694290562,0.6199684964069145,MANIPULATION,5395.0
7,monitoring,0.1243230024517055,0.6199684964069145,MANIPULATION,2955.0
7,hand,0.119333949645668,0.6199684964069145,MANIPULATION,3393.0
7,working_memory,0.11867484662076215,0.6199684964069145,MANIPULATION,3909.0
7,rehearsal,0.1146406189564364,0.6199684964069145,MANIPULATION,1142.0
7,attention,0.11405073425129696,0.6199684964069145,MANIPULATION,4350.0
7,reaction_time,0.11176585742432167,0.6199684964069145,MANIPULATION,4775.0
7,movement,0.10836669386399436,0.6199684964069145,MANIPULATION,2742.0
7,strategy,0.10818099058174584,0.6199684964069145,MANIPULATION,3998.0
7,response_selection,0.10731135911348952,0.6199684964069145,MANIPULATION,1797.0
7,covert,0.10494153715829024,0.6199684964069145,MANIPULATION,1772.0
7,action,0.10471219497696688,0.6199684964069145,MANIPULATION,2560.0
7,spatial_attention,0.10459550039169946,0.6199684964069145,MANIPULATION,2072.0
7,preparation,0.1033591530148752,0.6199684964069145,MANIPULATION,4636.0
7,goal,0.10035981430309852,0.6199684964069145,MANIPULATION,2979.0
7,imagination,0.09975140755827054,0.6199684964069145,MANIPULATION,948.0
7,motor_control,0.09925726368431803,0.6199684964069145,MANIPULATION,2560.0
7,motor_planning,0.0987214926671148,0.6199684964069145,MANIPULATION,874.0
7,cognitive_process,0.09734367782318132,0.6199684964069145,MANIPULATION,4925.0
7,mental_representation,0.09464757445309203,0.6199684964069145,MANIPULATION,1116.0
7,planning,0.09337342759243322,0.6199684964069145,MANIPULATION,3276.0
7,intention,0.09255739240233107,0.6199684964069145,MANIPULATION,2757.0
7,grasping,0.09176242120221983,0.6199684964069145,MANIPULATION,1032.0
7,grasp,0.08941196105332777,0.6199684964069145,MANIPULATION,708.0
8,motor_control,0.10931461037520476,0.5835438192749065,EXECUTION,2560.0
8,ataxia,0.08967402209350665,0.5835438192749065,EXECUTION,352.0
8,motor_learning,0.08236288719681359,0.5835438192749065,EXECUTION,977.0
8,movement,0.0803081109148133,0.5835438192749065,EXECUTION,2742.0
8,execution,0.07737081540061239,0.5835438192749065,EXECUTION,3460.0
8,arm,0.07290949968729121,0.5835438192749065,EXECUTION,1991.0
8,coordination,0.0674316277786763,0.5835438192749065,EXECUTION,2376.0
8,articulatory_rehearsal,0.06621002868423026,0.5835438192749065,EXECUTION,152.0
8,capsaicinevoked_pain,0.06485364841337546,0.5835438192749065,EXECUTION,63.0
9,autonomic_nervous_system_function,0.08317141939946654,0.2893120291905044,MOVEMENT,51.0
9,vection,0.08273947318363109,0.2893120291905044,MOVEMENT,24.0
9,smile_response,0.07369799072096782,0.2893120291905044,MOVEMENT,2.0
9,episodic_recombination_paradigm,0.07369799072096588,0.2893120291905044,MOVEMENT,1.0
9,vestibular,0.059564107461585636,0.2893120291905044,MOVEMENT,347.0
9,vestibular_stimulation,0.052163897629461116,0.2893120291905044,MOVEMENT,103.0
9,motor_learning,0.04799552746365415,0.2893120291905044,MOVEMENT,977.0
9,breathholding,0.045937191772418055,0.2893120291905044,MOVEMENT,23.0
9,foot,0.045783037401870216,0.2893120291905044,MOVEMENT,1374.0
9,acupuncture,0.044669262706099916,0.2893120291905044,MOVEMENT,170.0
9,hypercapnia,0.0424775919324578,0.2893120291905044,MOVEMENT,83.0
9,ataxia,0.04196372175159502,0.2893120291905044,MOVEMENT,352.0
9,visuospatial_sketch_pad,0.041519733423463566,0.2893120291905044,MOVEMENT,16.0
9,forward_digit_span_task,0.04130254689024557,0.2893120291905044,MOVEMENT,6.0
9,block_tapping_test,0.04130254689024557,0.2893120291905044,MOVEMENT,4.0
9,pain,0.03819395025173678,0.2893120291905044,MOVEMENT,1123.0
9,heat,0.03744647206087541,0.2893120291905044,MOVEMENT,659.0
9,vestibular_control,0.036606068583431975,0.2893120291905044,MOVEMENT,10.0
9,movement,0.03593713759775508,0.2893120291905044,MOVEMENT,2742.0
9,leg,0.035848088336557844,0.2893120291905044,MOVEMENT,704.0
9,availability_heuristic,0.035229020922612195,0.2893120291905044,MOVEMENT,6.0
9,motor_control,0.03440901058043694,0.2893120291905044,MOVEMENT,2560.0
10,auditory_temporal_discrimination_task,0.055462884845891874,0.268033003438898,MOTOR CONTROL,3.0
10,intensity_somatosensory_stimulation,0.052754752585763336,0.268033003438898,MOTOR CONTROL,1.0
10,forward_digit_span_task,0.04448001047632361,0.268033003438898,MOTOR CONTROL,6.0
10,block_tapping_test,0.044480010476323606,0.268033003438898,MOTOR CONTROL,4.0
10,articulatory_rehearsal,0.04399032172996219,0.268033003438898,MOTOR CONTROL,152.0
10,judging,0.04270242362963518,0.268033003438898,MOTOR CONTROL,922.0
10,reasoning_activity,0.04079966403415518,0.268033003438898,MOTOR CONTROL,10.0
10,foot,0.03988006413382135,0.268033003438898,MOTOR CONTROL,1374.0
10,heat_sensation,0.038404953952551175,0.268033003438898,MOTOR CONTROL,18.0
10,circadian_rhythm,0.037891670711433206,0.268033003438898,MOTOR CONTROL,121.0
10,coordination,0.03708948746793872,0.268033003438898,MOTOR CONTROL,2376.0
10,vection,0.03655317422966413,0.268033003438898,MOTOR CONTROL,24.0
10,drawing_paradigm,0.03631634728690026,0.268033003438898,MOTOR CONTROL,6.0
10,visual_pursuit,0.03619753966139507,0.268033003438898,MOTOR CONTROL,22.0
10,ataxia,0.03600408194350417,0.268033003438898,MOTOR CONTROL,352.0
10,capsaicinevoked_pain,0.03568997125630671,0.268033003438898,MOTOR CONTROL,63.0
10,phonological_loop,0.03421547282548318,0.268033003438898,MOTOR CONTROL,266.0
10,metacognitive_skill,0.03320644006504758,0.268033003438898,MOTOR CONTROL,7.0
10,rest_paradigm,0.03320644006504748,0.268033003438898,MOTOR CONTROL,6.0
10,rest,0.03308261888577878,0.268033003438898,MOTOR CONTROL,5057.0
10,motor_control,0.03208605245574165,0.268033003438898,MOTOR CONTROL,2560.0
10,alertness,0.031395004780658084,0.268033003438898,MOTOR CONTROL,627.0
10,source_memory,0.031268698963517624,0.268033003438898,MOTOR CONTROL,826.0
10,air_hunger,0.03115899671825295,0.268033003438898,MOTOR CONTROL,42.0
10,tapping_task,0.0307846764230996,0.268033003438898,MOTOR CONTROL,208.0
11,motor_control,0.15465543719276134,0.5852476238696415,COORDINATION,2560.0
11,movement,0.1389005005536309,0.5852476238696415,COORDINATION,2742.0
11,motor_learning,0.1282547324999886,0.5852476238696415,COORDINATION,977.0
11,execution,0.12554653258367734,0.5852476238696415,COORDINATION,3460.0
11,coordination,0.10083455689089836,0.5852476238696415,COORDINATION,2376.0
11,motor_sequence_learning,0.09949717866025656,0.5852476238696415,COORDINATION,465.0
12,tone_monitordiscrimination,0.07302547117421228,0.2879731659187602,REST,1.0
12,recitationrepetition,0.07302547117421228,0.2879731659187602,REST,2.0
12,ataxia,0.0576105128781461,0.2879731659187602,REST,352.0
12,episodic_future_thinking,0.05656496320234695,0.2879731659187602,REST,106.0
12,vection,0.05411294256460336,0.2879731659187602,REST,24.0
12,episodic_simulation,0.05024977203514565,0.2879731659187602,REST,130.0
12,drawing_paradigm,0.050187505978702564,0.2879731659187602,REST,6.0
12,vestibular,0.046346987172828674,0.2879731659187602,REST,347.0
12,rest,0.04598818399055903,0.2879731659187602,REST,5057.0
12,respiration,0.044381942197239004,0.2879731659187602,REST,618.0
12,foot,0.04326934559044016,0.2879731659187602,REST,1374.0
12,capsaicinevoked_pain,0.04305082327541005,0.2879731659187602,REST,63.0
12,coordination,0.04125992343166585,0.2879731659187602,REST,2376.0
12,thinknothink_task,0.04094673919761094,0.2879731659187602,REST,5.0
12,bitterness,0.04049827750702992,0.2879731659187602,REST,21.0
12,play_activity,0.03979448556042328,0.2879731659187602,REST,5.0
12,motor_learning,0.039636290990854924,0.2879731659187602,REST,977.0
12,motor_control,0.039441257702185616,0.2879731659187602,REST,2560.0
12,vestibular_stimulation,0.03881238612720829,0.2879731659187602,REST,103.0
12,prospection,0.03840568528058004,0.2879731659187602,REST,338.0
12,imagine,0.038162944028697285,0.2879731659187602,REST,1304.0
12,motor_sequence_learning,0.03646726867547572,0.2879731659187602,REST,465.0
12,rest_paradigm,0.03570730720879195,0.2879731659187602,REST,6.0
12,consciousness,0.03474007935725644,0.2879731659187602,REST,2718.0
12,autobiographical_memory,0.03371523767517664,0.2879731659187602,REST,1163.0
13,body_image_selfreflection_task,0.07886277353568795,0.3064648031656333,COVERT,1.0
13,fluency_induction,0.07886277353568781,0.3064648031656333,COVERT,2.0
13,episodic_recombination_paradigm,0.07886277353568769,0.3064648031656333,COVERT,1.0
13,braille_dot,0.07270390983433846,0.3064648031656333,COVERT,8.0
13,motor_learning,0.05847239372039637,0.3064648031656333,COVERT,977.0
13,vection,0.05608086773821932,0.3064648031656333,COVERT,24.0
13,retinotopic_mapping_task,0.054617046628034537,0.3064648031656333,COVERT,2.0
13,motor_control,0.054307581616578136,0.3064648031656333,COVERT,2560.0
13,movement,0.05410344382906311,0.3064648031656333,COVERT,2742.0
13,execution,0.05221404783770557,0.3064648031656333,COVERT,3460.0
13,divided_auditory_attention,0.05203330075923647,0.3064648031656333,COVERT,1.0
13,covert,0.050556603115868286,0.3064648031656333,COVERT,1772.0
14,face_perception,0.1523233049564815,0.6395548342033828,VISION,1452.0
14,recognition,0.1510042395154258,0.6395548342033828,VISION,2689.0
14,familiarity,0.14064885399635613,0.6395548342033828,VISION,2778.0
14,object_recognition,0.13782540347091593,0.6395548342033828,VISION,1324.0
14,vision,0.13760625649109068,0.6395548342033828,VISION,6548.0
14,retrieval,0.13311386904708214,0.6395548342033828,VISION,2679.0
14,visual_perception,0.12299606169733908,0.6395548342033828,VISION,1574.0
14,word,0.11879587385210855,0.6395548342033828,VISION,3008.0
14,picture,0.11812975272734814,0.6395548342033828,VISION,2490.0
14,memory,0.11802968759091635,0.6395548342033828,VISION,3220.0
14,visual_object,0.11606258327637213,0.6395548342033828,VISION,1138.0
14,remembering,0.11582726505715375,0.6395548342033828,VISION,1938.0
14,visual_attention,0.11295872141232982,0.6395548342033828,VISION,2357.0
14,reading,0.11187329510477016,0.6395548342033828,VISION,1815.0
14,visual_angle,0.1109699804664029,0.6395548342033828,VISION,1795.0
14,semantic_processing,0.11080387079366756,0.6395548342033828,VISION,2267.0
15,speech,0.2694731713471018,0.6626514811091564,LANGUAGE,1854.0
15,hearing,0.2551846448948805,0.6626514811091564,LANGUAGE,2294.0
15,listening,0.2502183724430307,0.6626514811091564,LANGUAGE,1762.0
15,speech_perception,0.24349208035765765,0.6626514811091564,LANGUAGE,1066.0
15,speech_processing,0.239576567491792,0.6626514811091564,LANGUAGE,1011.0
15,language,0.19341830021385856,0.6626514811091564,LANGUAGE,2667.0
